swap_id,station_id,customer_id,timestamp,date,hour,day_of_week,duration_min,battery_health_pct,swap_successful
AD69EFF6,ST0057,C01297,2026-03-16 11:12:07.565037,2026-03-16,11,Monday,7,89,1
A24A28C0,ST0069,C00416,2025-08-04 08:18:07.565037,2025-08-04,8,Monday,10,99,1
65A7A69B,ST0011,C01354,2025-12-26 08:36:07.565037,2025-12-26,8,Friday,5,62,1
D5B4DDEF,ST0056,C00344,2025-12-07 22:53:07.565037,2025-12-07,22,Sunday,4,72,0
5F028301,ST0062,C01230,2026-01-23 23:19:07.565037,2026-01-23,23,Friday,5,84,1
EBFB9107,ST0031,C00855,2026-02-22 03:56:07.565037,2026-02-22,3,Sunday,3,61,1
A39716B0,ST0033,C00725,2025-04-30 06:18:07.565037,2025-04-30,6,Wednesday,4,66,1
E89A6F52,ST0030,C00758,2025-04-01 01:16:07.565037,2025-04-01,1,Tuesday,13,95,1
E793F306,ST0004,C00852,2025-12-20 19:39:07.565037,2025-12-20,19,Saturday,12,85,1
611D30D1,ST0062,C00991,2025-09-16 07:50:07.565037,2025-09-16,7,Tuesday,6,90,1
6F6B4594,ST0048,C00560,2025-06-20 21:08:07.565037,2025-06-20,21,Friday,8,73,1
601400AE,ST0066,C01248,2025-03-30 07:11:07.565037,2025-03-30,7,Sunday,7,98,1
CE38B683,ST0039,C01199,2025-11-25 10:04:07.565037,2025-11-25,10,Tuesday,9,67,1
3F6FA55A,ST0047,C00928,2026-02-28 09:38:07.565037,2026-02-28,9,Saturday,2,70,1
57C9C2A2,ST0001,C01410,2025-04-20 12:02:07.565037,2025-04-20,12,Sunday,8,99,1
65804104,ST0037,C01114,2025-10-25 04:01:07.565037,2025-10-25,4,Saturday,6,62,1
0160F0FD,ST0079,C01364,2025-11-18 23:02:07.565037,2025-11-18,23,Tuesday,6,62,1
7F29B99C,ST0040,C00165,2025-07-02 04:28:07.565037,2025-07-02,4,Wednesday,10,91,1
1648FBA9,ST0025,C01353,2025-06-20 17:59:07.565037,2025-06-20,17,Friday,6,83,1
2E85B601,ST0084,C01084,2025-05-12 11:24:07.565037,2025-05-12,11,Monday,5,97,1
A9C2FB0B,ST0020,C00296,2025-04-16 04:55:07.565037,2025-04-16,4,Wednesday,9,74,1
8EB14F62,ST0072,C00414,2025-09-11 02:52:07.565037,2025-09-11,2,Thursday,11,72,1
4EAA198D,ST0015,C01387,2025-06-13 00:07:07.565037,2025-06-13,0,Friday,7,79,1
F1AC1476,ST0046,C01347,2025-03-20 22:17:07.565037,2025-03-20,22,Thursday,7,100,1
2B6E998A,ST0011,C00287,2025-07-21 18:09:07.565037,2025-07-21,18,Monday,7,91,1
D93BF10C,ST0020,C01330,2026-01-07 18:53:07.565037,2026-01-07,18,Wednesday,8,90,1
80E1DBC5,ST0001,C01240,2025-07-30 03:27:07.565037,2025-07-30,3,Wednesday,12,100,1
EBB4E813,ST0002,C00912,2025-05-08 21:49:07.565037,2025-05-08,21,Thursday,4,100,1
5F7D827D,ST0047,C00625,2025-03-24 11:27:07.565037,2025-03-24,11,Monday,5,81,1
06EEB04D,ST0058,C00392,2025-06-27 03:36:07.565037,2025-06-27,3,Friday,9,75,1
72CAD9CE,ST0005,C01391,2025-11-08 10:15:07.565037,2025-11-08,10,Saturday,8,64,1
CDA5FCB8,ST0016,C00817,2026-03-01 19:08:07.565037,2026-03-01,19,Sunday,8,65,1
3BB30539,ST0002,C00641,2025-07-04 09:41:07.565037,2025-07-04,9,Friday,8,63,1
D3228818,ST0084,C00231,2025-09-24 21:53:07.565037,2025-09-24,21,Wednesday,7,85,1
22374023,ST0078,C00725,2026-02-19 09:31:07.565037,2026-02-19,9,Thursday,8,88,1
C2FFCC69,ST0078,C00345,2025-07-16 07:47:07.565037,2025-07-16,7,Wednesday,2,82,1
AB62611F,ST0072,C00887,2025-07-18 18:11:07.565037,2025-07-18,18,Friday,7,60,1
019AB1E2,ST0011,C00823,2025-07-15 23:55:07.565037,2025-07-15,23,Tuesday,12,99,1
7C479CA4,ST0015,C01238,2025-11-02 22:36:07.565037,2025-11-02,22,Sunday,7,79,1
DCE396ED,ST0044,C00677,2025-03-26 12:41:07.565037,2025-03-26,12,Wednesday,7,65,1
9C26DDC6,ST0057,C01440,2025-04-21 18:45:07.565037,2025-04-21,18,Monday,8,76,0
B7E05AAE,ST0028,C00857,2026-01-06 12:22:07.565037,2026-01-06,12,Tuesday,10,89,1
0B67252F,ST0080,C00727,2025-12-28 12:54:07.565037,2025-12-28,12,Sunday,6,98,0
A631861D,ST0076,C00905,2025-12-10 20:44:07.565037,2025-12-10,20,Wednesday,10,64,1
67AF567F,ST0049,C00598,2025-04-06 01:06:07.565037,2025-04-06,1,Sunday,9,79,1
7F06F3A6,ST0048,C00599,2025-06-10 21:09:07.565037,2025-06-10,21,Tuesday,6,73,1
7988C8CE,ST0079,C00126,2025-05-04 01:52:07.565037,2025-05-04,1,Sunday,10,63,1
C5CA1532,ST0001,C00389,2025-06-10 04:20:07.565037,2025-06-10,4,Tuesday,3,61,1
7F6D70A4,ST0046,C01005,2026-01-17 00:39:07.565037,2026-01-17,0,Saturday,10,71,1
EDCDE83C,ST0013,C00103,2025-03-30 08:18:07.565037,2025-03-30,8,Sunday,8,61,1
41FC3019,ST0046,C00886,2025-06-14 04:18:07.565037,2025-06-14,4,Saturday,6,60,1
64331DDF,ST0057,C00240,2025-06-08 01:48:07.565037,2025-06-08,1,Sunday,9,77,1
1A9525CA,ST0001,C00718,2025-11-18 03:15:07.565037,2025-11-18,3,Tuesday,8,74,0
C8D8ED10,ST0084,C01000,2026-01-27 07:04:07.565037,2026-01-27,7,Tuesday,13,86,1
550D4E94,ST0070,C01300,2025-04-04 12:27:07.565037,2025-04-04,12,Friday,6,71,1
A3D60875,ST0040,C00791,2025-11-07 01:34:07.565037,2025-11-07,1,Friday,9,91,0
3C45DA3E,ST0007,C00562,2025-07-28 11:31:07.565037,2025-07-28,11,Monday,14,69,1
86C58522,ST0070,C00805,2025-07-14 09:19:07.565037,2025-07-14,9,Monday,11,99,1
DF0CCD20,ST0007,C00481,2025-04-19 03:11:07.565037,2025-04-19,3,Saturday,10,97,1
58E0760F,ST0014,C01254,2025-11-14 11:15:07.565037,2025-11-14,11,Friday,9,83,1
D655D1A5,ST0079,C00384,2025-06-29 08:02:07.565037,2025-06-29,8,Sunday,4,94,1
2D97013A,ST0057,C01092,2025-03-24 11:40:07.565037,2025-03-24,11,Monday,7,92,1
4DEE8D4F,ST0070,C00688,2026-02-25 01:28:07.565037,2026-02-25,1,Wednesday,12,69,1
35F6540C,ST0023,C01315,2025-04-12 19:48:07.565037,2025-04-12,19,Saturday,8,65,1
9EA043B2,ST0028,C01163,2025-12-26 05:41:07.565037,2025-12-26,5,Friday,13,85,1
51651B50,ST0078,C00278,2025-11-16 19:08:07.565037,2025-11-16,19,Sunday,11,67,1
CEC5FF8D,ST0060,C01123,2025-03-25 01:35:07.565037,2025-03-25,1,Tuesday,7,95,1
D5BF7709,ST0018,C01367,2025-08-07 23:46:07.565037,2025-08-07,23,Thursday,8,83,1
D1E95E23,ST0048,C01422,2025-03-21 22:42:07.565037,2025-03-21,22,Friday,8,62,1
403FF1AC,ST0027,C01286,2025-12-24 20:10:07.565037,2025-12-24,20,Wednesday,5,84,1
CCFE4877,ST0023,C00887,2026-03-17 06:51:07.565037,2026-03-17,6,Tuesday,9,71,0
CF73884F,ST0009,C00748,2025-09-04 05:22:07.565037,2025-09-04,5,Thursday,9,91,1
DCE1B747,ST0043,C00271,2025-05-22 01:17:07.565037,2025-05-22,1,Thursday,4,89,1
DB7E291D,ST0041,C01219,2026-03-05 11:14:07.565037,2026-03-05,11,Thursday,3,71,1
BF6E1C6C,ST0021,C00774,2025-09-14 12:34:07.565037,2025-09-14,12,Sunday,7,66,1
D7D99A48,ST0004,C00859,2025-08-26 01:21:07.565037,2025-08-26,1,Tuesday,14,92,1
D9844D84,ST0063,C01003,2025-08-13 09:42:07.565037,2025-08-13,9,Wednesday,6,79,1
6910385E,ST0002,C00315,2025-04-18 23:20:07.565037,2025-04-18,23,Friday,5,100,1
A083F79B,ST0069,C00134,2026-02-06 18:57:07.565037,2026-02-06,18,Friday,6,66,1
F6B8888B,ST0080,C00297,2025-08-16 09:59:07.565037,2025-08-16,9,Saturday,2,72,1
81A66702,ST0080,C01045,2025-09-16 10:21:07.565037,2025-09-16,10,Tuesday,2,61,1
1B3DE7CE,ST0077,C00203,2025-12-20 11:55:07.565037,2025-12-20,11,Saturday,5,78,1
E1C478AB,ST0020,C00151,2025-12-20 03:20:07.565037,2025-12-20,3,Saturday,5,64,1
B5B1FFE2,ST0037,C00122,2025-06-14 22:34:07.565037,2025-06-14,22,Saturday,2,87,1
5D5E32B4,ST0009,C00971,2025-04-29 01:46:07.565037,2025-04-29,1,Tuesday,3,70,1
B60F5BE2,ST0013,C01409,2026-01-31 04:48:07.565037,2026-01-31,4,Saturday,6,64,1
A73EB4EB,ST0080,C01351,2025-10-24 08:29:07.565037,2025-10-24,8,Friday,9,97,1
8AE766FE,ST0041,C00844,2025-08-30 07:42:07.565037,2025-08-30,7,Saturday,6,83,1
75838939,ST0073,C01314,2026-03-03 11:21:07.565037,2026-03-03,11,Tuesday,8,93,1
3F6378DA,ST0009,C00165,2026-01-13 08:55:07.565037,2026-01-13,8,Tuesday,11,93,1
54378AD0,ST0047,C01499,2025-11-18 22:14:07.565037,2025-11-18,22,Tuesday,6,88,1
F2816280,ST0043,C01290,2025-10-25 00:09:07.565037,2025-10-25,0,Saturday,2,94,1
112F3D8D,ST0040,C01478,2025-07-29 08:05:07.565037,2025-07-29,8,Tuesday,6,73,1
4B221A5E,ST0018,C00854,2025-10-01 10:03:07.565037,2025-10-01,10,Wednesday,3,64,1
033C5ADE,ST0033,C00274,2026-02-17 01:21:07.565037,2026-02-17,1,Tuesday,6,62,1
7A70F5B4,ST0048,C00317,2026-02-02 23:39:07.565037,2026-02-02,23,Monday,11,61,1
4DF4B8E7,ST0015,C00571,2026-02-03 12:52:07.565037,2026-02-03,12,Tuesday,6,65,1
0C7C7570,ST0055,C00223,2025-05-30 02:17:07.565037,2025-05-30,2,Friday,11,68,1
B55C15AA,ST0006,C00720,2025-04-24 03:38:07.565037,2025-04-24,3,Thursday,7,93,1
53DAD3C9,ST0070,C01404,2025-07-26 04:43:07.565037,2025-07-26,4,Saturday,5,67,1
1EF0E5D4,ST0004,C01080,2025-08-21 00:30:07.565037,2025-08-21,0,Thursday,10,84,1
FF28195E,ST0003,C00715,2026-01-21 12:04:07.565037,2026-01-21,12,Wednesday,6,64,1
6606E037,ST0056,C01347,2025-07-23 20:19:07.565037,2025-07-23,20,Wednesday,3,68,1
EA2DBB65,ST0053,C00581,2025-12-21 00:14:07.565037,2025-12-21,0,Sunday,5,69,1
B40CD6A7,ST0043,C01326,2025-09-13 22:24:07.565037,2025-09-13,22,Saturday,8,64,1
B59AE401,ST0013,C00475,2025-11-18 06:14:07.565037,2025-11-18,6,Tuesday,8,85,0
58ACC6EE,ST0070,C00270,2025-05-11 09:52:07.565037,2025-05-11,9,Sunday,8,79,1
98889391,ST0041,C01340,2025-07-12 03:00:07.565037,2025-07-12,3,Saturday,7,89,1
3F340D95,ST0062,C00216,2026-03-17 22:44:07.565037,2026-03-17,22,Tuesday,7,89,1
55BE599B,ST0025,C01274,2025-09-19 23:14:07.565037,2025-09-19,23,Friday,6,85,1
3EBC7CC8,ST0043,C00349,2025-03-29 21:06:07.565037,2025-03-29,21,Saturday,8,62,1
A73A7153,ST0002,C00321,2025-12-18 03:54:07.565037,2025-12-18,3,Thursday,2,88,1
43960396,ST0014,C00240,2026-02-10 12:13:07.565037,2026-02-10,12,Tuesday,8,65,1
E85C2DC5,ST0043,C01071,2026-01-23 09:03:07.565037,2026-01-23,9,Friday,9,86,1
6AA2C7DC,ST0019,C00866,2025-09-10 06:40:07.565037,2025-09-10,6,Wednesday,9,95,1
4C92738B,ST0031,C01302,2025-10-08 02:38:07.565037,2025-10-08,2,Wednesday,5,81,1
126AE02D,ST0067,C00850,2025-08-10 04:20:07.565037,2025-08-10,4,Sunday,7,70,1
6D864AAF,ST0069,C01294,2025-07-12 06:48:07.565037,2025-07-12,6,Saturday,7,91,1
F9A01F77,ST0085,C00963,2026-01-20 23:31:07.565037,2026-01-20,23,Tuesday,7,64,1
8CAB4555,ST0064,C00842,2025-04-24 00:54:07.565037,2025-04-24,0,Thursday,7,74,1
453C59E1,ST0006,C01423,2025-08-12 00:03:07.565037,2025-08-12,0,Tuesday,8,69,1
7BD109FA,ST0066,C00586,2025-11-22 19:23:07.565037,2025-11-22,19,Saturday,15,80,1
73B1F05D,ST0050,C00041,2025-12-13 00:53:07.565037,2025-12-13,0,Saturday,9,77,1
A3176BB2,ST0019,C00082,2025-11-14 19:57:07.565037,2025-11-14,19,Friday,3,73,1
FC8A8CC4,ST0046,C00686,2025-11-16 12:34:07.565037,2025-11-16,12,Sunday,8,60,1
2EB68B0E,ST0004,C00878,2025-11-09 06:24:07.565037,2025-11-09,6,Sunday,8,76,1
93784BCA,ST0043,C00902,2025-03-21 00:44:07.565037,2025-03-21,0,Friday,12,87,1
09561481,ST0085,C00026,2026-02-12 20:14:07.565037,2026-02-12,20,Thursday,8,84,1
F5229053,ST0049,C00849,2025-06-04 05:57:07.565037,2025-06-04,5,Wednesday,10,73,1
27FA83C1,ST0073,C01142,2025-11-23 01:58:07.565037,2025-11-23,1,Sunday,8,92,1
CEA12DB2,ST0085,C00154,2025-09-05 21:24:07.565037,2025-09-05,21,Friday,7,75,0
12FFCB26,ST0011,C00648,2025-12-12 11:49:07.565037,2025-12-12,11,Friday,10,94,1
5D6753E0,ST0017,C00503,2025-07-21 05:17:07.565037,2025-07-21,5,Monday,9,94,1
697BD680,ST0043,C01266,2025-09-29 21:27:07.565037,2025-09-29,21,Monday,9,98,1
879C8ED8,ST0006,C00109,2025-04-09 03:50:07.565037,2025-04-09,3,Wednesday,8,60,1
284978F2,ST0084,C01221,2025-05-11 18:16:07.565037,2025-05-11,18,Sunday,4,100,1
00199E7F,ST0001,C01375,2025-09-13 18:25:07.565037,2025-09-13,18,Saturday,8,76,1
01F9DA9D,ST0078,C01352,2025-12-02 08:03:07.565037,2025-12-02,8,Tuesday,6,87,1
5EC77E3B,ST0007,C00117,2025-11-19 01:50:07.565037,2025-11-19,1,Wednesday,8,98,1
E7CC56F8,ST0021,C01235,2025-04-09 21:03:07.565037,2025-04-09,21,Wednesday,9,93,1
0E281B45,ST0085,C01048,2025-05-16 06:31:07.565037,2025-05-16,6,Friday,7,98,1
1559C046,ST0047,C01314,2026-01-30 00:35:07.565037,2026-01-30,0,Friday,8,74,1
2D2C8DB8,ST0057,C00232,2025-07-27 06:34:07.565037,2025-07-27,6,Sunday,18,60,1
49A9F95D,ST0018,C01065,2025-04-05 01:53:07.565037,2025-04-05,1,Saturday,8,69,1
D10C4D5D,ST0019,C00766,2025-06-01 00:31:07.565037,2025-06-01,0,Sunday,6,73,1
CF5E7C64,ST0041,C01418,2025-08-31 09:04:07.565037,2025-08-31,9,Sunday,6,62,1
733EB38C,ST0077,C01290,2025-05-24 03:57:07.565037,2025-05-24,3,Saturday,3,94,1
CE996DC3,ST0033,C00738,2025-04-10 07:35:07.565037,2025-04-10,7,Thursday,2,88,1
6FCF92C9,ST0009,C00389,2025-11-22 08:30:07.565037,2025-11-22,8,Saturday,11,60,1
D955D398,ST0055,C01017,2025-07-26 10:09:07.565037,2025-07-26,10,Saturday,6,68,1
462E1B95,ST0027,C00876,2025-04-07 06:41:07.565037,2025-04-07,6,Monday,6,92,1
3B92ABB1,ST0024,C01027,2025-09-26 05:24:07.565037,2025-09-26,5,Friday,8,97,1
8B1E987C,ST0039,C00135,2025-07-20 06:25:07.565037,2025-07-20,6,Sunday,10,96,1
6AF42938,ST0001,C00446,2025-11-26 04:56:07.565037,2025-11-26,4,Wednesday,4,93,1
CE5A95F9,ST0001,C00181,2025-08-16 19:12:07.565037,2025-08-16,19,Saturday,9,82,1
81F744DE,ST0001,C00022,2025-04-22 05:54:07.565037,2025-04-22,5,Tuesday,11,83,1
7EA301D3,ST0025,C01337,2025-07-03 05:38:07.565037,2025-07-03,5,Thursday,9,95,1
5647AD37,ST0033,C00141,2025-06-20 04:17:07.565037,2025-06-20,4,Friday,12,77,1
853636A9,ST0078,C00925,2025-04-19 08:29:07.565037,2025-04-19,8,Saturday,6,84,1
D281F074,ST0070,C00736,2025-12-10 00:07:07.565037,2025-12-10,0,Wednesday,13,90,1
5028521D,ST0060,C00474,2025-12-03 21:40:07.565037,2025-12-03,21,Wednesday,5,83,1
FF92C254,ST0073,C01215,2026-02-26 07:44:07.565037,2026-02-26,7,Thursday,9,72,1
B2494E26,ST0050,C01192,2025-10-21 19:12:07.565037,2025-10-21,19,Tuesday,8,61,1
C14128B3,ST0056,C00496,2026-02-28 18:00:07.565037,2026-02-28,18,Saturday,6,96,1
A1095A48,ST0066,C00596,2025-12-29 12:28:07.565037,2025-12-29,12,Monday,12,75,1
9E42BF07,ST0071,C00742,2025-08-08 03:52:07.565037,2025-08-08,3,Friday,10,91,1
D1619372,ST0057,C00155,2025-07-15 03:37:07.565037,2025-07-15,3,Tuesday,9,70,1
84B2CCA5,ST0053,C00684,2025-12-28 06:44:07.565037,2025-12-28,6,Sunday,11,69,1
55EFBE87,ST0057,C01027,2026-03-17 01:51:07.565037,2026-03-17,1,Tuesday,7,70,1
6E31ACAB,ST0048,C00782,2025-04-12 07:05:07.565037,2025-04-12,7,Saturday,2,95,1
ED1FC9E0,ST0018,C00689,2025-05-25 21:39:07.565037,2025-05-25,21,Sunday,12,98,1
66016B6B,ST0073,C01310,2025-06-28 23:42:07.565037,2025-06-28,23,Saturday,9,82,1
BB4D6534,ST0077,C00174,2025-11-08 18:37:07.565037,2025-11-08,18,Saturday,8,76,1
763F7A68,ST0017,C00038,2025-06-02 02:44:07.565037,2025-06-02,2,Monday,5,71,1
937DFF24,ST0081,C00668,2026-01-26 04:28:07.565037,2026-01-26,4,Monday,5,88,1
47FF5307,ST0014,C01311,2025-07-08 09:13:07.565037,2025-07-08,9,Tuesday,7,85,1
728D4CE5,ST0014,C00768,2025-09-17 04:58:07.565037,2025-09-17,4,Wednesday,10,97,1
1B3B7DF6,ST0070,C00649,2025-08-01 01:49:07.565037,2025-08-01,1,Friday,11,73,1
4B60C1C8,ST0014,C00030,2025-09-18 04:22:07.565037,2025-09-18,4,Thursday,6,90,1
DE2F08D9,ST0049,C01032,2025-10-26 09:35:07.565037,2025-10-26,9,Sunday,7,98,1
FECF10BF,ST0007,C00707,2025-11-15 00:20:07.565037,2025-11-15,0,Saturday,9,71,1
98BC8E1F,ST0023,C01470,2025-11-20 00:25:07.565037,2025-11-20,0,Thursday,13,94,1
469C150F,ST0048,C01188,2025-05-03 21:30:07.565037,2025-05-03,21,Saturday,6,61,1
2BF4CB08,ST0077,C00582,2026-01-05 21:30:07.565037,2026-01-05,21,Monday,11,78,1
F76D597A,ST0025,C01057,2025-03-28 19:50:07.565037,2025-03-28,19,Friday,10,89,1
62A1EB66,ST0009,C00434,2025-08-30 08:08:07.565037,2025-08-30,8,Saturday,7,61,1
BD11E7D6,ST0057,C00709,2025-04-02 01:24:07.565037,2025-04-02,1,Wednesday,8,79,1
4B33DF54,ST0062,C01395,2025-09-21 01:08:07.565037,2025-09-21,1,Sunday,5,76,1
2CFAF8E0,ST0062,C00943,2025-03-17 21:22:07.565037,2025-03-17,21,Monday,7,94,1
9EF04BD3,ST0064,C00853,2026-02-20 19:48:07.565037,2026-02-20,19,Friday,13,62,1
C5C216E1,ST0028,C01036,2025-07-13 00:27:07.565037,2025-07-13,0,Sunday,11,80,1
556F7ACD,ST0066,C00592,2025-05-22 20:48:07.565037,2025-05-22,20,Thursday,9,85,1
BD247A4F,ST0015,C00342,2025-12-17 21:32:07.565037,2025-12-17,21,Wednesday,9,61,1
0F343398,ST0014,C01402,2025-10-03 20:18:07.565037,2025-10-03,20,Friday,3,80,1
1E1375F4,ST0064,C00906,2025-04-26 20:24:07.565037,2025-04-26,20,Saturday,2,96,1
BE4F9EEE,ST0063,C00065,2025-08-18 08:36:07.565037,2025-08-18,8,Monday,8,60,1
EAE62374,ST0003,C00156,2025-10-07 23:04:07.565037,2025-10-07,23,Tuesday,5,88,1
8D2F9323,ST0062,C00578,2025-09-03 20:25:07.565037,2025-09-03,20,Wednesday,13,94,1
4DC0706A,ST0018,C00838,2025-04-05 23:08:07.565037,2025-04-05,23,Saturday,11,61,1
8E4B3C58,ST0002,C00951,2026-02-09 02:27:07.565037,2026-02-09,2,Monday,3,100,1
727FA8C0,ST0080,C00658,2025-10-24 19:42:07.565037,2025-10-24,19,Friday,5,68,1
641A6826,ST0085,C00145,2026-01-07 11:11:07.565037,2026-01-07,11,Wednesday,11,66,1
E251FC00,ST0073,C00176,2025-08-31 12:28:07.565037,2025-08-31,12,Sunday,9,92,1
C6C96D7F,ST0001,C00226,2025-12-17 08:46:07.565037,2025-12-17,8,Wednesday,6,87,0
F81565C0,ST0033,C01246,2026-03-02 03:39:07.565037,2026-03-02,3,Monday,7,86,1
9EC5BB32,ST0020,C00061,2025-11-22 18:11:07.565037,2025-11-22,18,Saturday,10,94,1
1D8737D3,ST0064,C00091,2026-01-22 09:29:07.565037,2026-01-22,9,Thursday,7,68,0
8CA965AC,ST0023,C00496,2026-02-01 08:36:07.565037,2026-02-01,8,Sunday,9,96,1
213C0216,ST0031,C00722,2026-01-21 21:50:07.565037,2026-01-21,21,Wednesday,3,77,1
AADF6004,ST0037,C00276,2025-08-08 10:57:07.565037,2025-08-08,10,Friday,6,63,1
29725B85,ST0046,C01299,2025-08-25 22:43:07.565037,2025-08-25,22,Monday,8,85,1
C0D5550D,ST0076,C01219,2025-06-06 04:59:07.565037,2025-06-06,4,Friday,3,72,1
9DF85267,ST0072,C00856,2026-02-21 01:46:07.565037,2026-02-21,1,Saturday,9,95,1
A5DCD900,ST0017,C01045,2025-05-28 18:16:07.565037,2025-05-28,18,Wednesday,7,78,1
E4D76BDC,ST0046,C00649,2025-06-08 11:03:07.565037,2025-06-08,11,Sunday,9,88,1
7A50AA81,ST0031,C00772,2025-06-02 01:05:07.565037,2025-06-02,1,Monday,11,65,0
C0536319,ST0015,C00016,2025-07-03 11:05:07.565037,2025-07-03,11,Thursday,10,80,1
9D1D9A78,ST0071,C00654,2025-04-08 22:19:07.565037,2025-04-08,22,Tuesday,10,64,1
A80436D0,ST0024,C00369,2025-12-31 12:35:07.565037,2025-12-31,12,Wednesday,6,86,1
853FF220,ST0044,C00034,2026-01-25 09:44:07.565037,2026-01-25,9,Sunday,9,90,1
A5800D6D,ST0027,C00280,2025-08-14 04:20:07.565037,2025-08-14,4,Thursday,9,91,1
36D40E3F,ST0050,C00211,2025-06-03 21:21:07.565037,2025-06-03,21,Tuesday,10,97,1
75CCBA12,ST0009,C01358,2025-11-21 05:48:07.565037,2025-11-21,5,Friday,2,96,1
0F1334EE,ST0077,C01177,2025-07-24 04:12:07.565037,2025-07-24,4,Thursday,5,63,1
20603D73,ST0013,C00616,2025-08-19 09:29:07.565037,2025-08-19,9,Tuesday,7,63,1
4E3C257E,ST0072,C00876,2025-11-29 10:20:07.565037,2025-11-29,10,Saturday,6,85,1
2B0A6DBC,ST0078,C00118,2026-02-17 21:51:07.565037,2026-02-17,21,Tuesday,2,60,1
119E8ACA,ST0072,C00026,2026-01-25 11:34:07.565037,2026-01-25,11,Sunday,6,60,1
F54B67FB,ST0009,C00766,2025-12-23 19:05:07.565037,2025-12-23,19,Tuesday,12,83,1
17201201,ST0072,C00650,2025-11-10 08:51:07.565037,2025-11-10,8,Monday,3,71,1
FD9478AA,ST0057,C00526,2025-10-14 00:19:07.565037,2025-10-14,0,Tuesday,3,77,1
22C4915E,ST0039,C00662,2025-09-14 18:24:07.565037,2025-09-14,18,Sunday,3,79,1
8C7F90E6,ST0056,C00494,2025-12-05 12:02:07.565037,2025-12-05,12,Friday,9,99,1
E851DED1,ST0084,C01395,2025-11-11 09:19:07.565037,2025-11-11,9,Tuesday,2,67,1
7C00E27C,ST0067,C00606,2025-05-25 04:55:07.565037,2025-05-25,4,Sunday,7,69,1
E907EFB8,ST0016,C00961,2025-06-07 18:45:07.565037,2025-06-07,18,Saturday,7,73,1
955BBAEF,ST0019,C00363,2025-03-23 18:02:07.565037,2025-03-23,18,Sunday,7,75,1
9CC0A456,ST0023,C00274,2026-01-30 21:44:07.565037,2026-01-30,21,Friday,9,100,1
DDCCD462,ST0025,C00450,2025-07-30 21:27:07.565037,2025-07-30,21,Wednesday,3,92,1
74368CEB,ST0063,C01046,2025-03-25 09:00:07.565037,2025-03-25,9,Tuesday,5,79,1
CB3B8041,ST0021,C01224,2025-03-22 18:11:07.565037,2025-03-22,18,Saturday,7,63,1
97ED50AA,ST0019,C01166,2025-07-07 01:02:07.565037,2025-07-07,1,Monday,6,72,1
55559A30,ST0004,C01392,2025-04-05 05:40:07.565037,2025-04-05,5,Saturday,3,88,1
86BD4CC2,ST0062,C01470,2025-04-23 05:49:07.565037,2025-04-23,5,Wednesday,8,86,1
4083EA1D,ST0028,C01090,2025-10-14 23:55:07.565037,2025-10-14,23,Tuesday,8,68,1
F916C79E,ST0031,C00159,2025-03-30 21:41:07.565037,2025-03-30,21,Sunday,13,92,1
3626C63B,ST0069,C00563,2025-04-04 00:29:07.565037,2025-04-04,0,Friday,4,70,1
57270525,ST0066,C00726,2026-02-26 02:56:07.565037,2026-02-26,2,Thursday,9,78,1
8AD0CFFA,ST0033,C01274,2025-09-17 05:00:07.565037,2025-09-17,5,Wednesday,5,93,1
CB721962,ST0073,C01185,2025-06-05 23:34:07.565037,2025-06-05,23,Thursday,12,64,1
E5F2426E,ST0055,C00140,2025-12-22 20:06:07.565037,2025-12-22,20,Monday,3,96,0
272F5E50,ST0002,C00165,2025-11-12 09:40:07.565037,2025-11-12,9,Wednesday,7,96,1
25939177,ST0071,C00237,2025-12-11 23:49:07.565037,2025-12-11,23,Thursday,3,89,1
DAF692D1,ST0027,C01298,2025-10-11 09:29:07.565037,2025-10-11,9,Saturday,8,95,1
EF5C94DB,ST0044,C01464,2025-10-07 07:03:07.565037,2025-10-07,7,Tuesday,10,78,0
E3B3B96E,ST0028,C00774,2025-07-28 03:02:07.565037,2025-07-28,3,Monday,11,83,1
3E10CF22,ST0078,C01229,2025-07-05 09:53:07.565037,2025-07-05,9,Saturday,15,93,1
AC42158D,ST0013,C01104,2025-12-14 20:09:07.565037,2025-12-14,20,Sunday,2,67,1
22B52E95,ST0046,C00559,2025-03-24 21:07:07.565037,2025-03-24,21,Monday,5,77,1
3780A42B,ST0031,C00540,2025-06-22 04:06:07.565037,2025-06-22,4,Sunday,6,62,1
0D5C5583,ST0016,C00221,2025-05-12 03:50:07.565037,2025-05-12,3,Monday,5,62,1
1AFF5559,ST0024,C00114,2025-09-23 22:27:07.565037,2025-09-23,22,Tuesday,5,76,1
98F4BA81,ST0015,C01178,2025-07-24 04:13:07.565037,2025-07-24,4,Thursday,8,63,1
B0A79725,ST0007,C00314,2025-06-16 07:16:07.565037,2025-06-16,7,Monday,6,97,1
440C72CA,ST0016,C00921,2025-06-20 12:33:07.565037,2025-06-20,12,Friday,11,62,1
82EF2FD0,ST0005,C00448,2025-04-04 05:03:07.565037,2025-04-04,5,Friday,11,98,1
D9CFA60A,ST0084,C00888,2025-04-28 23:49:07.565037,2025-04-28,23,Monday,9,66,1
E76C8CF1,ST0063,C00173,2025-07-25 22:18:07.565037,2025-07-25,22,Friday,10,65,1
586DDFF4,ST0019,C00246,2025-12-20 09:40:07.565037,2025-12-20,9,Saturday,7,95,1
